framework,framework_version,simulator,architecture,n,k,depth,n_params,n_param_sets,n_grad_components,var_pooled,threshold,configuration_seed
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,19,228,50,11400,0.0007683171108801338,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,20,240,50,12000,0.0005823816894355739,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,21,252,50,12600,0.0006178170362629716,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,22,264,50,13200,0.0007926697888489203,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,23,276,50,13800,0.00036894190675952425,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,24,288,50,14400,0.0003862127793115702,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,25,300,50,15000,0.00033696168555703507,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,26,312,50,15600,0.00048712021662568415,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,27,324,50,16200,0.00031415741581229185,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,28,336,50,16800,0.0002920332374605758,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,29,348,50,17400,0.0002616319171965558,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,30,360,50,18000,0.0002751008201605418,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,1,12,50,600,0.048269038239482205,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,2,24,50,1200,0.025218504553478287,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,3,36,50,1800,0.021354348204360784,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,4,48,50,2400,0.011579155739815054,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,5,60,50,3000,0.014612665272274767,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,6,72,50,3600,0.010717833989411065,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,7,84,50,4200,0.007660555998392934,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,8,96,50,4800,0.003602573191669545,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,9,108,50,5400,0.005306300807842223,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,10,120,50,6000,0.00313748545835994,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,11,132,50,6600,0.003373341090673142,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,12,144,50,7200,0.0013120921265743406,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,13,156,50,7800,0.0021605823544683187,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,14,168,50,8400,0.0012169544105884186,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,15,180,50,9000,0.001330378633446089,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,16,192,50,9600,0.000643005335504217,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,17,204,50,10200,0.001032617196661158,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,18,216,50,10800,0.000580860565306194,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,19,228,50,11400,0.0006362243750904917,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,20,240,50,12000,0.0004315135045845683,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,21,252,50,12600,0.00042146844769317695,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,22,264,50,13200,0.0003538607420069892,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,23,276,50,13800,0.00032929165305427163,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,24,288,50,14400,0.0003024204042540626,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,25,300,50,15000,0.0003086741302908648,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,26,312,50,15600,0.0002584474277841061,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,27,324,50,16200,0.0002742664831826389,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,28,336,50,16800,0.00024792856221916685,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,29,348,50,17400,0.0002479640531259327,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,30,360,50,18000,0.00023272978983579742,0.01,2633191956
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,1,12,50,600,0.04210009888981832,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,2,24,50,1200,0.027917235944024663,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,3,36,50,1800,0.011037721607502143,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,4,48,50,2400,0.00693765830152949,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,5,60,50,3000,0.012439227718426904,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,6,72,50,3600,0.008313947484125974,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,7,84,50,4200,0.0038762718535232904,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,8,96,50,4800,0.002439564204270524,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,9,108,50,5400,0.004536852854921591,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,10,120,50,6000,0.0027898394720136644,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,11,132,50,6600,0.001700829027999323,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,12,144,50,7200,0.0009354773055405142,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,13,156,50,7800,0.001624738337427167,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,14,168,50,8400,0.0011422121503509481,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,15,180,50,9000,0.0006052983719041529,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,16,192,50,9600,0.0004302404310446804,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,17,204,50,10200,0.0006050026395607604,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,18,216,50,10800,0.0005451682717712205,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,19,228,50,11400,0.00035132599422309875,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,20,240,50,12000,0.0002911146646905378,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,21,252,50,12600,0.0004127589594095079,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,22,264,50,13200,0.00030045414273475746,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,23,276,50,13800,0.0002605542015748632,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,24,288,50,14400,0.0002598697770537012,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,25,300,50,15000,0.0002695279192418268,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,26,312,50,15600,0.00024638582000854995,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,27,324,50,16200,0.0002475072510894169,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,28,336,50,16800,0.0002436660577534977,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,29,348,50,17400,0.00023505652797150637,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,30,360,50,18000,0.00021959729541156783,0.01,2128495446
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,1,12,50,600,0.029137033922321542,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,2,24,50,1200,0.026209585714811443,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,3,36,50,1800,0.008179706757783128,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,4,48,50,2400,0.0044230883403611485,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,5,60,50,3000,0.007029583487074513,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,6,72,50,3600,0.0049228250659511,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,7,84,50,4200,0.0024977891821012805,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,8,96,50,4800,0.0012073915945092543,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,9,108,50,5400,0.002272449284155189,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,10,120,50,6000,0.001593692174119958,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,11,132,50,6600,0.001084757106212475,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,12,144,50,7200,0.0005390551949523487,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,13,156,50,7800,0.0007284868845760119,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,14,168,50,8400,0.0005651716498500188,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,15,180,50,9000,0.0004820725412084179,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,16,192,50,9600,0.00034521291469452066,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,17,204,50,10200,0.0003705964611579301,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,18,216,50,10800,0.000373670802725495,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,19,228,50,11400,0.0003175609155955135,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,20,240,50,12000,0.00027910002850282684,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,21,252,50,12600,0.00029349640708887365,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,22,264,50,13200,0.00027491315112329964,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,23,276,50,13800,0.0002600541802224597,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,24,288,50,14400,0.00024638597309659636,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,25,300,50,15000,0.00025101527746829286,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,26,312,50,15600,0.00024614098384332983,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,27,324,50,16200,0.00024611662050036886,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,28,336,50,16800,0.0002481767110054815,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,29,348,50,17400,0.0002355338023655177,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,30,360,50,18000,0.00022728384215765695,0.01,744841424
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,1,12,50,600,0.03236496444607726,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,2,24,50,1200,0.030115567292393022,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,3,36,50,1800,0.007174596759078628,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,4,48,50,2400,0.004482610181216642,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,5,60,50,3000,0.0093910575920185,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,6,72,50,3600,0.003546493371618039,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,7,84,50,4200,0.0016182419182470716,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,8,96,50,4800,0.0012088048479699859,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,9,108,50,5400,0.0018426524656736311,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,10,120,50,6000,0.0013848913345164905,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,11,132,50,6600,0.0007250278813137504,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,12,144,50,7200,0.0006279112645868588,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,13,156,50,7800,0.0008547328767293052,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,14,168,50,8400,0.0005024630878123304,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,15,180,50,9000,0.0003760496381764818,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,16,192,50,9600,0.00034995409763426854,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,17,204,50,10200,0.0004512106237418861,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,18,216,50,10800,0.00034405823366005615,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,19,228,50,11400,0.00029707221688870134,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,20,240,50,12000,0.00027163930332418083,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,21,252,50,12600,0.00028155273917176033,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,22,264,50,13200,0.00026741489136480786,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,23,276,50,13800,0.0002573996544170727,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,24,288,50,14400,0.00025385449087549495,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,25,300,50,15000,0.00025728378592983073,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,26,312,50,15600,0.00024314770814768582,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,27,324,50,16200,0.00024068432292786415,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,28,336,50,16800,0.00024760703637422595,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,29,348,50,17400,0.00023418599494249374,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,30,360,50,18000,0.00023231842054866625,0.01,1667665675
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,1,12,50,600,0.021063154607503697,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,2,24,50,1200,0.015164827833915338,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,3,36,50,1800,0.007192438523359591,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,4,48,50,2400,0.00207427470195219,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,5,60,50,3000,0.005197293026724551,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,6,72,50,3600,0.002733596875884154,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,7,84,50,4200,0.0017004991749524922,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,8,96,50,4800,0.0007129254566927789,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,9,108,50,5400,0.0017271424377189653,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,10,120,50,6000,0.0006919862620418266,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,11,132,50,6600,0.0005897015891661955,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,12,144,50,7200,0.0004817960352694746,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,13,156,50,7800,0.0006441331407778608,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,14,168,50,8400,0.0004209028051692652,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,15,180,50,9000,0.00040879765444245213,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,16,192,50,9600,0.0003419030706442136,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,17,204,50,10200,0.00039718886186110693,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,18,216,50,10800,0.0003088578452864544,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,19,228,50,11400,0.00027170506139254395,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,20,240,50,12000,0.0002709911124605065,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,21,252,50,12600,0.0003007595910135821,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,22,264,50,13200,0.00026263403515027346,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,23,276,50,13800,0.0002480030255005308,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,24,288,50,14400,0.00025178124811972265,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,25,300,50,15000,0.0002549413392928835,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,26,312,50,15600,0.00024872380193058705,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,27,324,50,16200,0.00024203871542340203,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,28,336,50,16800,0.000256492958369169,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,29,348,50,17400,0.00024039027031267325,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,30,360,50,18000,0.0002394191245173155,0.01,796181984
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,1,12,50,600,0.016889607109618524,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,2,24,50,1200,0.004968148843950623,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,3,36,50,1800,0.003117781388174566,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,4,48,50,2400,0.0012423251784479368,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,5,60,50,3000,0.003623351566336716,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,6,72,50,3600,0.0021018484052145766,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,7,84,50,4200,0.0008102955513536963,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,8,96,50,4800,0.00038112046004458547,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,9,108,50,5400,0.0015528380016089566,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,10,120,50,6000,0.0006403757711493058,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,11,132,50,6600,0.0004624715055799394,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,12,144,50,7200,0.00034194972381444157,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,13,156,50,7800,0.00047760906495415586,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,14,168,50,8400,0.00037785713395339286,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,15,180,50,9000,0.0003151527593061589,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,16,192,50,9600,0.00027371401705752834,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,17,204,50,10200,0.0003440832678222076,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,18,216,50,10800,0.00029487038970294296,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,19,228,50,11400,0.0002796088940643777,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,20,240,50,12000,0.0002621487009200215,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,21,252,50,12600,0.00026761103889032283,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,22,264,50,13200,0.00026042919343615957,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,23,276,50,13800,0.00024986753646671797,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,24,288,50,14400,0.00025956818131145094,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,25,300,50,15000,0.000260894751854605,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,26,312,50,15600,0.00025841819640374006,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,27,324,50,16200,0.0002498081813967792,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,28,336,50,16800,0.00024780694938141413,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,29,348,50,17400,0.00023712080747194584,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,30,360,50,18000,0.00024326847920767947,0.01,90317362
PennyLane,0.44.1,lightning.qubit,grid_2d,12,12,1,12,50,600,0.010062773080127266,0.01,1042093587
PennyLane,0.44.1,lightning.qubit,grid_2d,12,12,2,24,50,1200,0.0032350954484122794,0.01,1042093587
PennyLane,0.44.1,lightning.qubit,grid_2d,12,12,3,36,50,1800,0.0010572406844237378,0.01,1042093587
PennyLane,0.44.1,lightning.qubit,grid_2d,12,12,4,48,50,2400,0.0006187167104133424,0.01,1042093587
PennyLane,0.44.1,lightning.qubit,grid_2d,12,12,5,60,50,3000,0.002878943604614287,0.01,1042093587
PennyLane,0.44.1,lightning.qubit,grid_2d,12,12,6,72,50,3600,0.0012084786730935171,0.01,1042093587
PennyLane,0.44.1,lightning.qubit,grid_2d,12,12,7,84,50,4200,0.00040900249744325634,0.01,1042093587
PennyLane,0.44.1,lightning.qubit,grid_2d,12,12,8,96,50,4800,0.00034249981340220173,0.01,1042093587
PennyLane,0.44.1,lightning.qubit,grid_2d,12,12,9,108,50,5400,0.0007511250157826438,0.01,1042093587
PennyLane,0.44.1,lightning.qubit,grid_2d,12,12,10,120,50,6000,0.0005208370585880137,0.01,1042093587
PennyLane,0.44.1,lightning.qubit,grid_2d,12,12,11,132,50,6600,0.0003787822180016861,0.01,1042093587
PennyLane,0.44.1,lightning.qubit,grid_2d,12,12,12,144,50,7200,0.00029862913096112445,0.01,1042093587
PennyLane,0.44.1,lightning.qubit,grid_2d,12,12,13,156,50,7800,0.0005193928820080162,0.01,1042093587
PennyLane,0.44.1,lightning.qubit,grid_2d,12,12,14,168,50,8400,0.0003587644685268337,0.01,1042093587
PennyLane,0.44.1,lightning.qubit,grid_2d,12,12,15,180,50,9000,0.0002836750486637082,0.01,1042093587
PennyLane,0.44.1,lightning.qubit,grid_2d,12,12,16,192,50,9600,0.0002609522971599911,0.01,1042093587
PennyLane,0.44.1,lightning.qubit,grid_2d,12,12,17,204,50,10200,0.00030987542254603195,0.01,1042093587
PennyLane,0.44.1,lightning.qubit,grid_2d,12,12,18,216,50,10800,0.00029131870564299303,0.01,1042093587
PennyLane,0.44.1,lightning.qubit,grid_2d,12,12,19,228,50,11400,0.0002714254889610109,0.01,1042093587
PennyLane,0.44.1,lightning.qubit,grid_2d,12,12,20,240,50,12000,0.0002687991696836999,0.01,1042093587
