framework,framework_version,simulator,architecture,n,depth,n_samples,mean_entropy,std_entropy,stderr_entropy,mean_normalized_entropy,std_normalized_entropy,stderr_normalized_entropy,seed
PennyLane,0.44.1,lightning.qubit,grid_2d,10,29,50,4.248730166866912,0.03401763679689975,0.004810820331805768,0.8497460333733824,0.006803527359379952,0.0009621640663611538,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,30,50,4.2539920133546625,0.02994767894849808,0.004235241373056121,0.8507984026709327,0.005989535789699609,0.0008470482746112233,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,12,1,50,3.5173623011887747e-15,9.152418334717768e-16,1.2943474137470044e-16,5.862270501981292e-16,1.5254030557862945e-16,2.1572456895783406e-17,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,50,0.8579893393680156,0.32788626034176277,0.04637011962911164,0.14299822322800262,0.05464771005696046,0.0077283532715186065,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,3,50,1.5245505786171318,0.4690499067634641,0.06633367395747267,0.2540917631028553,0.07817498446057734,0.011055612326245443,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,4,50,2.1217315992717842,0.4808083173077532,0.0679965643238411,0.35362193321196406,0.0801347195512922,0.011332760720640185,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,5,50,2.1791941344006496,0.5164201640847148,0.07303283999315428,0.36319902240010826,0.08607002734745246,0.012172139998859046,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,6,50,2.7750300577630163,0.5682806378405144,0.08036701852680886,0.4625050096271693,0.09471343964008573,0.013394503087801475,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,7,50,3.3015136297864784,0.450976682666134,0.06377773409404741,0.5502522716310799,0.07516278044435566,0.010629622349007902,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,8,50,3.661001031829555,0.4471309446085381,0.06323386460220877,0.6101668386382593,0.07452182410142301,0.01053897743370146,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,9,50,3.6412379368230487,0.44239712135805426,0.06256440089793763,0.606872989470508,0.07373285355967571,0.010427400149656272,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,10,50,4.078127918859428,0.3820854741625344,0.05403504595464109,0.6796879864765714,0.0636809123604224,0.009005840992440183,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,11,50,4.4461255881727215,0.28407783186771146,0.040174672259686135,0.7410209313621202,0.04734630531128525,0.00669577870994769,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,12,50,4.509898471255847,0.2995909438015813,0.0423685575888352,0.7516497452093082,0.0499318239669302,0.007061426264805865,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,13,50,4.515827707941215,0.26167676984646737,0.03700668368748571,0.752637951323536,0.04361279497441123,0.0061677806145809515,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,14,50,4.717818916562087,0.21902039288716588,0.030974161005731374,0.7863031527603481,0.03650339881452764,0.005162360167621894,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,15,50,4.859010002149854,0.14422888490413951,0.020397044511738224,0.809835000358309,0.024038147484023255,0.0033995074186230377,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,16,50,4.952331900088819,0.1479869656636149,0.020928517389592574,0.8253886500148032,0.024664494277269158,0.0034880862315987632,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,17,50,4.919624890643829,0.15618987659936856,0.022088584179220713,0.8199374817739715,0.026031646099894758,0.003681430696536785,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,18,50,5.070279743029798,0.0886520510982588,0.012537293299535023,0.8450466238382996,0.014775341849709796,0.0020895488832558366,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,19,50,5.109051800612413,0.09629323311476584,0.013617919623565587,0.851508633435402,0.016048872185794306,0.0022696532705942644,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,20,50,5.137718132131169,0.06815847355976702,0.009639063769887053,0.8562863553551946,0.011359745593294505,0.001606510628314509,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,21,50,5.111915760799157,0.07625540414342556,0.010784142674387393,0.8519859601331929,0.012709234023904269,0.0017973571123979,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,22,50,5.165251682042238,0.07147508949673138,0.010108104093810827,0.8608752803403732,0.011912514916121896,0.0016846840156351378,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,23,50,5.202339940165728,0.048022134248469385,0.00679135535482869,0.867056656694288,0.008003689041411565,0.0011318925591381152,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,24,50,5.220611964427305,0.04157745448282473,0.005879940001856077,0.8701019940712176,0.006929575747137454,0.000979990000309346,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,25,50,5.2117251514905805,0.049150178640505415,0.006950884922646317,0.8686208585817633,0.008191696440084236,0.001158480820441053,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,26,50,5.230692349411936,0.0340091214636881,0.004809616081834163,0.8717820582353225,0.005668186910614686,0.0008016026803056943,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,27,50,5.243990442131592,0.02529120785681413,0.003576716915990352,0.8739984070219319,0.00421520130946902,0.0005961194859983917,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,28,50,5.249214202219667,0.021063846052088588,0.0029788776762602657,0.874869033703278,0.003510641008681431,0.0004964796127100442,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,29,50,5.250520879627776,0.022227315743090125,0.003143417137902706,0.8750868132712959,0.0037045526238483535,0.0005239028563171176,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,12,30,50,5.255164598705614,0.019673483281698486,0.0027822506876098345,0.8758607664509358,0.0032789138802830787,0.00046370844793497206,778117620
PennyLane,0.44.1,lightning.qubit,grid_2d,14,1,50,0.3060325007551183,0.3005082621281736,0.04249828599068322,0.04371892867930261,0.04292975173259623,0.006071183712954746,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,2,50,0.8566875949727537,0.42559490501942204,0.060188208675535586,0.12238394213896482,0.06079927214563172,0.008598315525076512,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,3,50,3.2169374401484543,0.6275920586434193,0.08875492009711743,0.45956249144977934,0.08965600837763132,0.012679274299588204,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,4,50,3.4528552451908645,0.6581385443532038,0.09307484553447876,0.4932650350272663,0.0940197920504577,0.013296406504925537,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,5,50,3.625746643208871,0.7312048724479561,0.10340798474891885,0.5179638061726959,0.10445783892113658,0.01477256924984555,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,6,50,4.638754365266937,0.4353319836790582,0.061565239545370694,0.6626791950381339,0.062190283382722596,0.008795034220767241,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,7,50,4.794454873016991,0.41567850536314405,0.058785817987153564,0.684922124716713,0.05938264362330629,0.008397973998164793,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,8,50,4.9161186924568065,0.3485532043134638,0.04929286687487009,0.7023026703509724,0.049793314901923395,0.00704183812498144,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,9,50,5.400049694798103,0.23743972346277892,0.033579047716717915,0.7714356706854434,0.033919960494682704,0.0047970068166739875,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,10,50,5.482128211388547,0.27585557635093794,0.039011869733174324,0.7831611730555065,0.03940793947870541,0.005573124247596331,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,11,50,5.44328467942067,0.26469672524731197,0.03743376987604934,0.7776120970600957,0.03781381789247314,0.005347681410864192,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,12,50,5.791344082533124,0.1702502998554322,0.02407702830536384,0.8273348689333035,0.024321471407918883,0.003439575472194834,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,13,50,5.808947082599861,0.15473729464114994,0.021883158068643587,0.8298495832285515,0.02210532780587856,0.003126165438377655,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,14,50,5.8117275217513615,0.14819913652423333,0.020958522880455268,0.8302467888216231,0.021171305217747616,0.002994074697207895,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,15,50,6.004452537042312,0.12753136192512832,0.01803565816624282,0.8577789338631874,0.018218765989304046,0.002576522595177546,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,16,50,6.05141425198668,0.08008865058879647,0.011326245585483593,0.8644877502838112,0.0114412357983995,0.0016180350836405139,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,17,50,6.056599389183479,0.0786985751988707,0.011129659238568184,0.8652284841690685,0.011242653599838668,0.0015899513197954543,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,18,50,6.132735859145203,0.050637375877147416,0.0071612063728446074,0.8761051227350294,0.007233910839592492,0.0010230294818349445,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,19,50,6.144085800871446,0.05543448271605711,0.007839619728018488,0.877726542981635,0.007919211816579572,0.0011199456754312105,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,20,50,6.14811927855285,0.04925024700249524,0.006965036726115363,0.8783027540789783,0.007035749571785038,0.0009950052465879096,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,21,50,6.202718836659107,0.02829951278493372,0.004002155478900407,0.8861026909513009,0.004042787540704815,0.0005717364969857721,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,22,50,6.21153336660461,0.027604717618054282,0.0039038966040931882,0.8873619095149443,0.00394353108829347,0.0005576995148704557,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,23,50,6.213993656059155,0.025786021849791355,0.00364669418196239,0.8877133794370219,0.003683717407113054,0.0005209563117089133,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,24,50,6.229822922560134,0.025632035039197046,0.003624917158365485,0.889974703222876,0.0036617192913138627,0.0005178453083379262,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,25,50,6.230416828891704,0.02648060905050714,0.003744923645912692,0.8900595469845289,0.0037829441500724457,0.0005349890922732414,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,26,50,6.238257751013846,0.02009623232404663,0.0028420364305267324,0.8911796787162639,0.002870890332006667,0.0004060052043609626,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,27,50,6.2512283549018415,0.017503802635338288,0.002475411507999733,0.8930326221288344,0.0025005432336197547,0.00035363021542853315,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,28,50,6.254328705010615,0.010982762404259716,0.001553197154442543,0.8934755292872311,0.0015689660577513876,0.0002218853077775061,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,29,50,6.252298621743139,0.011138965825481786,0.001575287654120676,0.8931855173918771,0.0015912808322116872,0.00022504109344581133,3398762399
PennyLane,0.44.1,lightning.qubit,grid_2d,14,30,50,6.264918768457177,0.00919127745412905,0.0012998429231163354,0.8949883954938822,0.001313039636304142,0.00018569184615947537,3398762399
