framework,framework_version,architecture,observable,n,k,depth,n_params,n_param_sets,n_grad_components,var_pooled,var_stderr,mean_abs_grad,seed,wall_time_s,timestamp
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,12,25,400,50,20000,2.97840245e-05,1.52025800e-06,4.08355533e-03,42173121,13.425,2026-08-22T14:15:48.902534+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,12,26,416,50,20800,3.08906458e-05,1.56128505e-06,4.11955072e-03,42173152,13.787,2026-08-22T14:16:02.693558+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,12,27,432,50,21600,2.73317171e-05,1.33330711e-06,3.91394332e-03,42173183,14.563,2026-08-22T14:16:17.261568+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,12,28,448,50,22400,2.89823630e-05,1.83567504e-06,4.00951171e-03,42173214,15.007,2026-08-22T14:16:32.273182+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,12,29,464,50,23200,2.55396464e-05,1.13350943e-06,3.82340481e-03,42173245,15.258,2026-08-22T14:16:47.535044+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,12,30,480,50,24000,2.69239936e-05,1.51546626e-06,3.89239256e-03,42173276,15.957,2026-08-22T14:17:03.496049+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,1,16,50,800,5.44953470e-03,1.05125280e-03,2.36239380e-02,42174395,1.023,2026-08-22T14:17:04.523929+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,2,32,50,1600,8.43933893e-04,4.64893974e-04,7.88985224e-03,42174426,1.632,2026-08-22T14:17:06.160092+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,3,48,50,2400,3.81521502e-04,9.97448501e-05,8.01118818e-03,42174457,1.620,2026-08-22T14:17:07.784723+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,4,64,50,3200,5.23065866e-04,1.87125061e-04,8.74218966e-03,42174488,2.092,2026-08-22T14:17:09.881713+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,5,80,50,4000,1.63070512e-04,4.10723156e-05,5.92809366e-03,42174519,2.555,2026-08-22T14:17:12.441214+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,6,96,50,4800,1.09605634e-04,1.75771529e-05,5.72894174e-03,42174550,3.019,2026-08-22T14:17:15.464702+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,7,112,50,5600,7.64505929e-05,1.46914864e-05,4.70716539e-03,42174581,4.565,2026-08-22T14:17:20.034245+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,8,128,50,6400,9.12523767e-05,1.29198042e-05,5.73689198e-03,42174612,4.093,2026-08-22T14:17:24.132562+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,9,144,50,7200,7.08824283e-05,1.55397909e-05,4.66425191e-03,42174643,4.441,2026-08-22T14:17:28.578980+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,10,160,50,8000,6.45040307e-05,1.00705194e-05,4.88027722e-03,42174674,6.043,2026-08-22T14:17:34.626205+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,11,176,50,8800,3.86817443e-05,3.96845342e-06,4.03772493e-03,42174705,5.307,2026-08-22T14:17:39.937819+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,12,192,50,9600,4.73573940e-05,5.73168611e-06,4.45361661e-03,42174736,7.173,2026-08-22T14:17:47.115733+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,13,208,50,10400,3.91262221e-05,4.83536988e-06,4.19587824e-03,42174767,6.421,2026-08-22T14:17:53.541848+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,14,224,50,11200,4.31203065e-05,6.09206921e-06,4.37148050e-03,42174798,7.909,2026-08-22T14:18:01.455282+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,15,240,50,12000,3.40327809e-05,3.95238933e-06,4.07990143e-03,42174829,7.262,2026-08-22T14:18:08.721101+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,16,256,50,12800,2.82968474e-05,2.53495429e-06,3.79229110e-03,42174860,9.001,2026-08-22T14:18:17.728145+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,17,272,50,13600,3.11989634e-05,3.28420215e-06,3.99048313e-03,42174891,9.391,2026-08-22T14:18:27.123118+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,18,288,50,14400,2.97310011e-05,2.45758668e-06,3.92640335e-03,42174922,9.324,2026-08-22T14:18:36.451596+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,19,304,50,15200,2.47563487e-05,1.77923434e-06,3.63739059e-03,42174953,9.817,2026-08-22T14:18:46.273738+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,20,320,50,16000,2.91262815e-05,2.50808306e-06,3.96621536e-03,42174984,10.639,2026-08-22T14:18:56.917036+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,21,336,50,16800,2.22099117e-05,1.03417294e-06,3.57380178e-03,42175015,11.411,2026-08-22T14:19:08.336005+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,22,352,50,17600,2.64950944e-05,1.81873814e-06,3.85573701e-03,42175046,11.685,2026-08-22T14:19:20.025518+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,23,368,50,18400,2.52032049e-05,1.58581529e-06,3.79867769e-03,42175077,12.184,2026-08-22T14:19:32.213652+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,24,384,50,19200,2.30996490e-05,1.09541909e-06,3.65574153e-03,42175108,12.813,2026-08-22T14:19:45.031199+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,25,400,50,20000,2.11512280e-05,1.10620830e-06,3.51061130e-03,42175139,12.983,2026-08-22T14:19:58.018850+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,26,416,50,20800,2.05841024e-05,8.14352980e-07,3.48599054e-03,42175170,13.576,2026-08-22T14:20:11.598888+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,27,432,50,21600,2.04384990e-05,7.96591336e-07,3.48039789e-03,42175201,13.998,2026-08-22T14:20:25.602610+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,28,448,50,22400,2.13646589e-05,1.00099921e-06,3.53881138e-03,42175232,14.436,2026-08-22T14:20:40.042795+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,29,464,50,23200,1.89190057e-05,6.37733458e-07,3.36337189e-03,42175263,14.905,2026-08-22T14:20:54.951590+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,14,30,480,50,24000,2.03245192e-05,7.80497236e-07,3.48981872e-03,42175294,15.271,2026-08-22T14:21:10.227138+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,16,1,16,50,800,2.03217995e-03,6.59957587e-04,1.39737848e-02,42176413,0.698,2026-08-22T14:21:10.929858+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,16,2,32,50,1600,5.89719792e-05,1.72083280e-05,2.66567219e-03,42176444,1.189,2026-08-22T14:21:12.123676+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,16,3,48,50,2400,6.78095259e-05,2.22808550e-05,3.01599281e-03,42176475,1.997,2026-08-22T14:21:14.124838+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,16,4,64,50,3200,6.26976487e-05,1.38925326e-05,3.52493804e-03,42176506,2.814,2026-08-22T14:21:16.942941+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,16,5,80,50,4000,1.31335439e-04,4.02137296e-05,4.63312243e-03,42176537,2.714,2026-08-22T14:21:19.661861+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,16,6,96,50,4800,6.23618625e-05,2.04078316e-05,3.62234346e-03,42176568,3.013,2026-08-22T14:21:22.680906+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,16,7,112,50,5600,6.49481271e-05,1.21893706e-05,4.42058308e-03,42176599,3.490,2026-08-22T14:21:26.174718+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,16,8,128,50,6400,3.97133587e-05,7.21604412e-06,3.70723804e-03,42176630,5.185,2026-08-22T14:21:31.363886+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,16,9,144,50,7200,5.81537539e-05,1.24799239e-05,4.40184157e-03,42176661,4.401,2026-08-22T14:21:35.769684+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,16,10,160,50,8000,3.80934510e-05,7.45833947e-06,3.60861283e-03,42176692,5.608,2026-08-22T14:21:41.382236+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,16,11,176,50,8800,3.53120903e-05,5.63833719e-06,3.68619013e-03,42176723,5.912,2026-08-22T14:21:47.298575+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,16,12,192,50,9600,3.80422274e-05,4.84298765e-06,3.99406772e-03,42176754,6.004,2026-08-22T14:21:53.310646+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,16,13,208,50,10400,3.87753383e-05,8.30974802e-06,4.01700489e-03,42176785,7.206,2026-08-22T14:22:00.522606+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,16,14,224,50,11200,3.59003298e-05,4.02328760e-06,4.08539207e-03,42176816,7.826,2026-08-22T14:22:08.353460+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,16,15,240,50,12000,3.17069658e-05,4.32708040e-06,3.89295229e-03,42176847,7.548,2026-08-22T14:22:15.906452+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,16,16,16,256,50,12800,2.68482407e-05,2.34080833e-06,3.70651268e-03,42176878,8.966,2026-08-22T14:22:24.876423+00:00
